Name,Description,Image,DNA,edition,Date,Artist,Type,Accessories,Manufacturer,Compiler,Developer
CSM #769,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/769,c0aac31a15d2cdd554eafd00fdb75b362431f293,769,1635280950063,alwoenie,Female Humanoid,"Mole, Straight_Hair_Blonde",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1112,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1112,12ad08761b1e37c616878c6e1b24aa01a6d0136e,1112,1635281105072,alwoenie,Female Humanoid,"Hot_Lipstick, Orange_Side, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1126,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1126,bcbab4f59ba4dd409e3336e5611744ed9e91a33f,1126,1635281097201,alwoenie,Female Humanoid,Stringy_Hair,Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #776,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/776,e2b6cd0d6a410b00bd7378a2894e95201fd27aa8,776,1635280984004,alwoenie,Female Humanoid,"Mole, Tiara, Face_Mask",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #775,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/775,4fc24cfbf399763cc0c7243f9f69d7044f379ff1,775,1635280241095,alwoenie,Male Humanoid,"Luxurious_Beard, Mohawk_Dark, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1253,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1253,c24cebf483ddbaf8913ce4518f61bfcf7890d229,1253,1635280233516,alwoenie,Male Humanoid,"Army_Helmet, Clown_Nose",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #768,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/768,a13383b54c144f3970f6938b5f86b4c371f96d8b,768,1635280350015,alwoenie,Male Humanoid,"Bald, VR, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #771,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/771,b491132a4c2446d764961c4e58d42a7048d9c2e1,771,1635281032795,alwoenie,Female Humanoid,"Black_Lipstick, Flat_Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1264,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1264,51f3e2b83746bc908e21cb53479264ce0cfc1757,1264,1635280925596,alwoenie,Female Humanoid,"Green_Eye_Shadow, Earring, Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1261,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1261,cb480764a28bb5902c0f0a8671fcb29666b59fec,1261,1635280979394,alwoenie,Female Humanoid,"Mole, Flat_Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1271,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1271,4bc46cdb6bb747dce78e9a1a0a30e4e911eb7ceb,1271,1635280310830,alwoenie,Male Humanoid,"Army_Helmet, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #786,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/786,91863db8e320949b7f37ea2814b98689a263caba,786,1635280932214,alwoenie,Female Humanoid,"Blue_Eye_Shadow, Earring, Welding_Goggles",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1272,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1272,a0d800ef4e53630c27303d1bd021243e68905471,1272,1635280573031,alwoenie,Male Humanoid,"Horseshoe, Police_Cap, Clown_Eye_Blue",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #781,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/781,eeed34ab0c9787c5d89ccc8dacf2197cae174898,781,1635281136085,alwoenie,Female Humanoid,"Green_Eye_Shadow, Earring, Tiara, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #783,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/783,992d1f7a6738b027915ae9750b1b7e5ad80ea0c1,783,1635281205098,alwoenie,Female Humanoid,"Mole, Earring, Half_Shaved",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1037,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1037,827e29ae35b29746792a0c849f3a0766052ff1e7,1037,1635281354948,alwoenie,Female Humanoid,"Earring, Flat_Cap, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1281,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1281,13641b5232aec870da9b37e5cfcc6e05119d4669,1281,1635281076844,alwoenie,Female Humanoid,"Mole, Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #790,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/790,6b039a96fc59316948e5aad72cacf7e5c300f9af,790,1635280255714,alwoenie,Male Humanoid,"Brown_Fedora, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1278,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1278,2b2c7c714f96a1eb13ce34ca80a4ee60ad4e39e9,1278,1635279908395,alwoenie,Male Humanoid,"Fishermans_Hat, Safety_Goggles",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1138,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1138,576211f97c34877b710fc5e747a2630272471101,1138,1635281021658,alwoenie,Female Humanoid,"Mole, Tiara, 3D_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #793,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/793,cd1ad74b8f9210154c5f9992f08710f68e59bcc1,793,1635280539953,alwoenie,Male Humanoid,"Big_Beard, Knitted_Cap, Horned_Rim_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #795,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/795,027d1a17173362022243e36cb99e958c397d68f9,795,1635281374009,alwoenie,Metal_Humanoid,"Earring, Antenna",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1132,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1132,801f9e38926d5d32b0785ba6d238565dd670e746,1132,1635280180005,alwoenie,Male Humanoid,"Mole, Front_Beard_Dark, Vampire_Hair",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #799,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/799,201a5a08ffe91bae5233e342f55c6632b160ea13,799,1635280340801,alwoenie,Male Humanoid,"Crazy_Hair, Clown_Eye_Blue, Clown_Nose",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1280,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1280,6e3b4706cfd4f72e944509875b14bd7bf821e436,1280,1635281395223,alwoenie,Mechanical_Ape,Amish_Hat,Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #788,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/788,0fdf6d5c323681c533f01100fc38030116f89b6e,788,1635280383469,alwoenie,Male Humanoid,"Front_Beard, Cap",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1171,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1171,17c31a7edae6d20002bd97576cd972fe9fd4f529,1171,1635280617910,alwoenie,Male Humanoid,"Front_Beard, Amish_Hat, Big_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1042,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1042,5e8878b5dfc3800150da907c36c1e9a8a27ef2e4,1042,1635280289370,alwoenie,Male Humanoid,"Muttonchops, Beanie",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1040,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1040,daac4d6eaeadd0a5da824578da209df88dd24e0b,1040,1635281397168,alwoenie,Mechanical_Ape,"Gold_Tooth, Folded_Bandana, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1296,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1296,89a16db2625795d0f378a29b792443ab8483425a,1296,1635280414290,alwoenie,Male Humanoid,"Amish_Beard, Mohawk_Brown, Horned_Rim_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #644,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/644,dddcaaa24e2b15fc8fa24eadcbb43986a1ca163c,644,1635281269568,alwoenie,Female Humanoid,"Mole, Bald, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1282,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1282,f7faf2ff852cafcb78c5bded65017dd3b9f87a68,1282,1635280482217,alwoenie,Male Humanoid,"Frown, Silver_Chain, Snapback, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #798,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/798,82b1d5eb63fb9b55b4ce861d71d7c3a26bf35a9f,798,1635281216716,alwoenie,Female Humanoid,"Black_Lipstick, Earring, Red_Beret",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #805,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/805,d16e29d6517478a6e7e829c86f66932e31d3f017,805,1635280507276,alwoenie,Male Humanoid,"Top_Hat, Clown_Nose",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1303,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1303,46fc9e6bfc483c79616f6d245e2638321ae22f5f,1303,1635280183850,alwoenie,Male Humanoid,"Mohawk_Dark, Clown_Eye_Green, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1311,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1311,bfc4b283e9d06ada1f17fb1e51f85ddcfdd750cf,1311,1635280387767,alwoenie,Male Humanoid,"Rosy_Cheeks, Flat_Cap, Pipe",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #812,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/812,064d3461747d58d3e120bfd66344832a51a3e53b,812,1635281049078,alwoenie,Female Humanoid,"Black_Lipstick, Stringy_Hair, Big_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1292,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1292,f4c609c4841b007385ea421d8e43ffee6a6f1024,1292,1635280551808,alwoenie,Male Humanoid,"Horseshoe, Vampire_Hair, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1204,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1204,922f8a983ce9ddbd6a48d986b20fdca4465898cb,1204,1635281170411,alwoenie,Female Humanoid,"Hot_Lipstick, Earring, Headband",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #815,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/815,f6d13696fb75ede2a5b571299f1f6a8c7deb0007,815,1635280919581,alwoenie,Female Humanoid,"Hot_Lipstick, Sombrero, 3D_Glasses, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1307,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1307,38345b86f34389c715cd5f1cf739dac0f05ce64e,1307,1635280978415,alwoenie,Female Humanoid,"Purple_Eye_Shadow, Earring, Army_Helmet",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1304,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1304,579abc2c006f7b5981351bfec9a3e83d083c0adb,1304,1635280989515,alwoenie,Female Humanoid,"Purple_Lipstick, Frumpy_Hair",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1329,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1329,0ba56018d0ad63fe2c9a741243773876d9f58c14,1329,1635281063080,alwoenie,Female Humanoid,"Green_Eye_Shadow, Earring, Mohawk_Brown, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1353,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1353,66d7ef251bd41d5c1ba9e4a73d96c0233cc441cf,1353,1635280645062,alwoenie,Male Humanoid,"Silver_Chain, Army_Helmet",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1338,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1338,6d2cefb39d468feb854bfeb6aa485ef674edb630,1338,1635280650987,alwoenie,Male Humanoid,"Cowboy_Hat, Nerd_Glasses, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1301,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1301,cbbb0401841c80822ed42c35fc3ad72e6bde5798,1301,1635281127555,alwoenie,Female Humanoid,"Pilot_Helmet, Classic_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1298,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1298,66bf1727b401a863084d1ee37ac87330750ca1fc,1298,1635281176711,alwoenie,Female Humanoid,"Green_Eye_Shadow, Clown_Hair_Green, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #803,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/803,7caf8b5e16e652e86787bdc02f81df6258ec0c68,803,1635281074750,alwoenie,Female Humanoid,"Green_Eye_Shadow, Choker, Earring, Red_Beret, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1335,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1335,a42d6a3cc53996c1bf0f98d57115cc381c5c8b07,1335,1635281185019,alwoenie,Female Humanoid,"Blue_Eye_Shadow, Red_Beret, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #810,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/810,b59018bacbd91ac571a1fcc357469fa3aa7a5f5e,810,1635279906173,alwoenie,Male Humanoid,Captains_Cap,Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1213,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1213,1bb377c3bdfd23bc3b6efbbdb392a99442f4b9ae,1213,1635280370332,alwoenie,Male Humanoid,"Gold_Chain, Earring, Chinstrap, Shaved_Head",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #809,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/809,e1d3a4a96e6283e9e09201a91fca636ecf8ee5cf,809,1635280753889,alwoenie,Male Humanoid,"Normal_Beard, Snapback, Laser_Shades",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1309,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1309,f6e741bcea8fef0c9119514ae13de4aedaafd574,1309,1635281273803,alwoenie,Female Humanoid,"Mohawk_Thin, Nerd_Glasses, Cigar",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1192,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1192,66c244b492ad5ffe5b54d77ab6f8ea34542717b0,1192,1635281270900,alwoenie,Female Humanoid,"Hot_Lipstick, Earring, Welding_Goggles",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #811,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/811,01ac132ff8e76964a1dbe56358dfb88881d7b9b3,811,1635280142464,alwoenie,Male Humanoid,"Trenchcoat, White_Fedora",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1317,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1317,fd69912d14c599ee1b26dfb47171cfd4ac61720b,1317,1635281385321,alwoenie,Metal_Humanoid,"Gold_Chain, Bald",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #703,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/703,1fabee990acc97e1549e0a2ea94cb75fb85c5748,703,1635279977269,alwoenie,Male Humanoid,"Goat, Hoodie",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1319,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1319,2bc880fbca8d20bb054bf7b7c30959b109192585,1319,1635281294703,alwoenie,Female Humanoid,"Hot_Lipstick, Snapback, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1330,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1330,d251b365be989df1da7586109057d3ecd0e50374,1330,1635281002630,alwoenie,Female Humanoid,"Blue_Eye_Shadow, Cowboy_Hat, VR",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1251,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1251,e5e1f645001656f1f69f64c20aeee6ea49b8f5a3,1251,1635281259510,alwoenie,Female Humanoid,"Black_Lipstick, Earring, Straight_Hair_Dark",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1318,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1318,80ba4a9a31fcf3bad29ca72f0d47129b64640539,1318,1635280471606,alwoenie,Male Humanoid,"Goat, Do_Rag",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1341,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1341,ad30811ef21fce66cba91dfd2a98dc4bc08cd6a0,1341,1635281281445,alwoenie,Female Humanoid,"Flat_Cap, 3D_Glasses",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #816,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/816,445fa8c7995cbf7b7e4bbdf4d662963a56fb7a31,816,1635281252880,alwoenie,Female Humanoid,"Purple_Eye_Shadow, Wild_Blonde, Vape",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1333,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1333,5297fd093a258c2c1113c142be75b2c949d1a2ba,1333,1635279943477,alwoenie,Male Humanoid,"Muttonchops, Do_Rag, Medical_Mask",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
CSM #1334,Non-Fungible Cyborg-Assassins Symbolizing the Fight for The Open Metaverse.,https://mint.etherminators.com/media/png/1334,26160b3b51bbdfe16f18a07ddbb47b1c26aa24a4,1334,1635280149989,alwoenie,Male Humanoid,"Horseshoe_Dark, Knitted_Cap, Cigarette",Cryptodyne Systems,HashLips Art Engine - @NFTChef Fork,NFTChef
